flight_id,date,carrier,origin,dest,sched_dep_local,delay_risk,delayed_15,delay_cause,prev_arr_delay_min,turnaround_buffer_min,inbound_delay_after_buffer_min,snowfall_cm,precip_mm,wind_gust_kmh,departures_origin_hour,origin_hour_congestion_pctile
2015-01-11_OO4972,2015-01-11,OO,ORD,BHM,15:02,0.49517874524956457,0,none,6.0,117.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_EV4750,2015-01-10,EV,ORD,PIA,16:56,0.4951687509873107,0,none,-9.0,87.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_MQ2982,2015-01-11,MQ,ORD,RST,08:05,0.49491302142239135,0,none,-1.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-10_EV4234,2015-01-10,EV,ORD,PVD,16:20,0.4948697067864752,0,none,-18.0,,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_EV3948,2015-01-10,EV,ORD,CWA,18:00,0.4946119462512053,0,none,-4.0,,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_B6112,2015-01-11,B6,ORD,BOS,17:20,0.4945533105857145,0,nas,0.0,,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_UA667,2015-01-11,UA,ORD,SFO,12:05,0.4945119806001756,1,none,-10.0,,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_WN426,2015-01-11,WN,DEN,SMF,21:10,0.49435589893243226,1,late_aircraft,52.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_VX241,2015-01-11,VX,ORD,LAX,17:35,0.49430708883286634,0,nas,0.0,,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_AA2349,2015-01-10,AA,ORD,DFW,18:45,0.494248600016439,1,weather,9.0,310.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_EV4727,2015-01-11,EV,ORD,CMH,16:02,0.49408314285957544,0,nas,-2.0,186.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_OO5202,2015-01-11,OO,DEN,OKC,18:15,0.49403740666877705,1,carrier,15.0,48.0,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_UA894,2015-01-11,UA,DEN,DFW,14:00,0.4939920403631551,0,none,70.0,,0.0,0.07,0.0,5.0,27,0.28854112778065183
2015-01-11_OO5449,2015-01-11,OO,DEN,RKS,12:55,0.49365378170928464,0,none,71.0,247.0,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_AA360,2015-01-11,AA,ORD,LGA,16:05,0.49354794697034965,0,none,-18.0,,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_OO6209,2015-01-11,OO,ORD,ICT,15:08,0.49338470702102033,0,none,13.0,164.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_OO5351,2015-01-10,OO,ORD,CMX,18:00,0.4931433727051606,1,weather,-12.0,170.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-10_OO2638,2015-01-10,OO,ORD,ICT,16:30,0.4929372695930136,1,none,0.0,312.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_EV6115,2015-01-10,EV,ORD,MSN,18:00,0.49268626135100074,1,nas,-3.0,,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_UA1027,2015-01-11,UA,DEN,IAD,11:15,0.4926761147793955,0,none,26.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_NK209,2015-01-11,NK,ORD,OAK,15:50,0.49255620666901945,0,none,-9.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_EV5948,2015-01-10,EV,ORD,FNT,16:30,0.4922787264117971,0,none,3.0,342.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_EV5944,2015-01-11,EV,DEN,SAF,11:45,0.4920188904847191,0,none,139.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_UA341,2015-01-11,UA,ORD,EWR,12:00,0.491875898016642,0,none,0.0,,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_UA769,2015-01-11,UA,ORD,SFO,10:01,0.49150200675978517,0,none,6.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_WN1718,2015-01-11,WN,DEN,PHX,12:35,0.49135400804462287,0,none,79.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_F9667,2015-01-11,F9,DEN,SFO,21:25,0.491325390632786,1,late_aircraft,62.0,153.0,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_UA1508,2015-01-11,UA,ORD,MCO,13:20,0.49132462566063567,1,carrier,10.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-10_AS29,2015-01-10,AS,ORD,SEA,15:20,0.4911579417932775,0,none,0.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_MQ3049,2015-01-11,MQ,ORD,IND,08:05,0.4910490029816376,0,none,-5.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_MQ3269,2015-01-11,MQ,ORD,BNA,08:45,0.49098465435021915,0,none,0.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_UA1020,2015-01-11,UA,ORD,IAH,11:00,0.49085525449308376,0,none,-15.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_OO4996,2015-01-11,OO,ORD,MSN,15:21,0.49074456224843055,0,none,6.0,122.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA656,2015-01-11,UA,ORD,ALB,12:55,0.4906423854060914,0,none,0.0,,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-10_EV4745,2015-01-10,EV,ORD,IAD,19:35,0.49041777942685444,0,none,-5.0,,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-10_OO6459,2015-01-10,OO,ORD,CID,18:00,0.4899761519313945,1,carrier,-1.0,268.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-10_EV4560,2015-01-10,EV,ORD,CLT,19:35,0.4899511652766337,0,none,0.0,,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-11_UA1426,2015-01-11,UA,ORD,IAH,13:58,0.48978049149170977,1,carrier,-2.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-10_OO5353,2015-01-10,OO,ORD,AVL,16:25,0.4897126567293099,0,none,-8.0,71.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_EV4753,2015-01-10,EV,ORD,SGF,18:10,0.48970072852992425,1,carrier,-9.0,257.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_EV5974,2015-01-11,EV,DEN,MTJ,15:10,0.48961124111428445,1,late_aircraft,38.0,100.0,0.0,0.0,0.0,5.4,49,0.6117434040351785
2015-01-11_OO6262,2015-01-11,OO,DEN,PSP,11:09,0.48958747599688485,1,carrier,89.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_EV4670,2015-01-11,EV,ORD,OMA,09:45,0.4895608754620031,0,none,61.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_OO5526,2015-01-11,OO,ORD,ASE,15:31,0.4894963836448469,1,late_aircraft,-1.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA1734,2015-01-11,UA,ORD,MCO,09:15,0.48944425776787986,0,none,0.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_UA211,2015-01-11,UA,ORD,IAD,13:10,0.4892656624491445,0,none,-3.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-10_AA1634,2015-01-10,AA,ORD,STL,18:30,0.4892012480831147,1,weather,-3.0,,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_UA649,2015-01-11,UA,DEN,IAH,17:08,0.4891697688711814,0,nas,53.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-11_WN406,2015-01-11,WN,DEN,GEG,21:55,0.48903015330346866,1,none,37.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_UA156,2015-01-11,UA,ORD,SAN,17:00,0.4889438730561308,1,none,-12.0,239.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_EV3260,2015-01-10,EV,ORD,ORF,16:15,0.48893784440740706,1,none,-5.0,128.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_OO5409,2015-01-10,OO,ORD,MKE,16:00,0.4887026451097331,0,nas,-9.0,161.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_AA354,2015-01-11,AA,ORD,LGA,16:35,0.48869212277097324,0,none,-20.0,,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_NK733,2015-01-11,NK,ORD,LAX,11:03,0.4886069681240986,1,late_aircraft,0.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_WN442,2015-01-11,WN,DEN,SAN,21:15,0.4884811619007046,0,none,87.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-11_UA1609,2015-01-11,UA,ORD,LAS,11:50,0.4881854931481145,0,none,-18.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_EV6102,2015-01-11,EV,DEN,IAH,22:00,0.48816526298531765,0,none,188.0,,3.0,0.07,0.0,17.6,9,0.031427832384893946
2015-01-11_WN3326,2015-01-11,WN,DEN,TUL,22:00,0.4880877701513662,0,none,279.0,,94.0,0.07,0.0,17.6,9,0.031427832384893946
2015-01-11_NK561,2015-01-11,NK,DEN,LAS,11:30,0.4880699813031142,1,nas,170.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-10_EV3963,2015-01-10,EV,ORD,TYS,16:30,0.48797562450176546,0,none,-5.0,197.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_UA1058,2015-01-11,UA,ORD,LAX,12:06,0.48749818730044947,0,none,-22.0,,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_AA2259,2015-01-11,AA,ORD,MIA,09:15,0.4873161452015553,0,none,67.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-10_AA360,2015-01-10,AA,ORD,LGA,16:05,0.48724952644847697,0,none,-14.0,,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_UA1575,2015-01-11,UA,ORD,EWR,13:00,0.4871999705426811,0,none,-7.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-10_OO5239,2015-01-10,OO,ORD,ASE,15:45,0.4870742596931332,0,nas,0.0,168.0,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_EV5998,2015-01-11,EV,ORD,LIT,16:35,0.4867981778299124,1,carrier,-16.0,178.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_UA328,2015-01-11,UA,DEN,HNL,11:30,0.4865030151732665,1,none,22.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_EV5916,2015-01-11,EV,ORD,MOB,17:55,0.48649713621630347,1,carrier,-10.0,82.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_AA1617,2015-01-10,AA,ORD,LAX,19:15,0.4864302103994096,0,none,-25.0,474.0,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-10_NK245,2015-01-10,NK,ORD,LAS,15:40,0.486214178588207,1,late_aircraft,8.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_UA505,2015-01-11,UA,ORD,MSY,17:00,0.4854842449127681,0,none,-21.0,192.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_WN349,2015-01-11,WN,DEN,SLC,11:25,0.48544378317104236,0,none,53.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-11_AA344,2015-01-11,AA,DEN,MIA,17:15,0.4851912430719759,0,none,81.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-11_B61563,2015-01-11,B6,ORD,SJU,11:09,0.4851236839817335,0,none,0.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_OO2643,2015-01-11,OO,ORD,CHO,14:25,0.4851040446446075,1,carrier,0.0,41.0,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-11_EV4331,2015-01-11,EV,DEN,TUS,17:25,0.48495906468320565,0,nas,111.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-11_UA1219,2015-01-11,UA,DEN,PHX,19:09,0.4848897482737544,1,carrier,21.0,236.0,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_UA374,2015-01-11,UA,ORD,ROC,13:15,0.4847073185391235,1,late_aircraft,-13.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_UA112,2015-01-11,UA,DEN,SFO,19:08,0.4844888277977643,1,none,15.0,355.0,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_OO4987,2015-01-11,OO,ORD,TUL,15:46,0.4840014441771523,0,none,-1.0,156.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA1171,2015-01-11,UA,DEN,SFO,22:13,0.4839890865407124,0,none,40.0,,0.0,0.07,0.0,17.6,9,0.031427832384893946
2015-01-11_EV6157,2015-01-11,EV,ORD,DTW,16:06,0.48390042934957117,0,none,-10.0,118.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_EV6153,2015-01-11,EV,ORD,RIC,16:23,0.4836130233698319,0,none,-23.0,138.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_AA99,2015-01-11,AA,ORD,PDX,16:00,0.48358880255426967,0,none,-15.0,291.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_MQ3230,2015-01-11,MQ,ORD,CMH,08:40,0.4835341037394906,0,none,-6.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_AA350,2015-01-11,AA,ORD,LGA,17:45,0.4835117669520053,1,none,14.0,,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_OO5298,2015-01-10,OO,ORD,MKE,15:10,0.4834899690880639,0,nas,-2.0,125.0,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_OO6259,2015-01-11,OO,DEN,COS,22:08,0.4834871805246426,0,nas,73.0,,0.0,0.07,0.0,17.6,9,0.031427832384893946
2015-01-11_UA1076,2015-01-11,UA,ORD,FLL,13:13,0.4832616520131763,1,carrier,-5.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-10_OO5410,2015-01-10,OO,ORD,EAU,18:00,0.48312468760934346,1,carrier,-13.0,329.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_OO4616,2015-01-11,OO,ORD,SLC,16:30,0.4831106901290618,0,nas,-4.0,,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_NK720,2015-01-11,NK,DEN,DFW,20:55,0.48285332648780466,1,nas,35.0,,0.0,0.0,0.0,6.8,14,0.06660631143300569
2015-01-11_OO6225,2015-01-11,OO,ORD,DFW,15:00,0.48264935318885593,0,none,1.0,175.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_OO6413,2015-01-11,OO,DEN,FAR,13:51,0.48244217426684677,1,carrier,39.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_AA2343,2015-01-11,AA,ORD,DFW,16:26,0.48235944278023984,1,weather,-18.0,,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_OO5233,2015-01-11,OO,ORD,ASE,17:49,0.48224694553197617,1,none,-3.0,,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_OO5339,2015-01-11,OO,ORD,SPI,16:46,0.4820199358886686,0,none,-13.0,81.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_NK245,2015-01-11,NK,ORD,LAS,15:40,0.4818744408134821,0,none,-8.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_EV3950,2015-01-11,EV,DEN,TUL,17:41,0.48162998572154614,1,late_aircraft,44.0,135.0,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-11_OO5325,2015-01-11,OO,ORD,MKE,16:47,0.4816023523064604,0,nas,-20.0,93.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_EV4745,2015-01-11,EV,ORD,DSM,17:35,0.4815518714121626,1,carrier,-8.0,90.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_AA2340,2015-01-11,AA,ORD,DCA,15:15,0.4813720469631467,1,late_aircraft,-7.0,133.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_AA1142,2015-01-10,AA,ORD,CLT,18:00,0.481253909918528,1,weather,11.0,239.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_UA604,2015-01-11,UA,ORD,IAH,11:59,0.4812209720871835,0,none,-16.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_AA364,2015-01-11,AA,ORD,LGA,15:00,0.48115246475011814,0,none,-9.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_VX241,2015-01-10,VX,ORD,LAX,17:35,0.481074860827108,0,none,0.0,,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-11_WN213,2015-01-11,WN,DEN,ABQ,22:05,0.4809185306853948,1,none,77.0,,0.0,0.07,0.0,17.6,9,0.031427832384893946
2015-01-10_EV6114,2015-01-10,EV,ORD,ICT,15:00,0.4805797972539794,0,none,0.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_AA1344,2015-01-11,AA,DEN,DFW,17:39,0.47970921021540125,1,carrier,66.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-10_OO2644,2015-01-10,OO,ORD,CHO,20:10,0.4795289688167293,1,weather,0.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_EV4758,2015-01-11,EV,ORD,DAY,16:14,0.4793225136169102,0,none,-11.0,246.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_WN759,2015-01-11,WN,DEN,MCI,19:30,0.47905939811298637,0,none,21.0,390.0,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-10_EV6172,2015-01-10,EV,ORD,LEX,20:00,0.4790195688023673,0,none,12.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_MQ3062,2015-01-11,MQ,ORD,OKC,08:50,0.47877202110824557,0,none,-11.0,,0.0,0.0,0.0,25.6,50,0.49305946351528795
2015-01-11_UA674,2015-01-11,UA,ORD,LGA,09:01,0.47875622675896523,0,none,10.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_WN889,2015-01-11,WN,DEN,BOS,18:05,0.47869278989403913,1,late_aircraft,10.0,,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_AA358,2015-01-11,AA,ORD,LGA,17:05,0.47862444114617253,0,none,3.0,210.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_EV5985,2015-01-10,EV,ORD,MCI,20:38,0.47845974984023304,0,none,6.0,300.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_EV6026,2015-01-10,EV,ORD,SCE,20:00,0.47810153861635796,0,none,0.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_AA2335,2015-01-10,AA,ORD,DFW,14:38,0.4780742041507239,1,late_aircraft,138.0,,0.0,0.0,0.0,36.7,23,0.027762145938848248
2015-01-10_AA1009,2015-01-10,AA,ORD,LAX,20:25,0.47786076842942143,0,none,1.0,252.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_UA1755,2015-01-11,UA,ORD,PHL,13:20,0.4778331181719052,0,none,-11.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_OO5480,2015-01-11,OO,DEN,MLI,13:10,0.4777874659487377,0,none,27.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-10_NK167,2015-01-10,NK,ORD,PHX,21:15,0.4777742865907354,0,none,27.0,,0.0,0.0,0.0,36.0,10,0.020165072219095855
2015-01-11_UA614,2015-01-11,UA,ORD,DCA,13:10,0.4771227589413712,0,none,-5.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_UA1141,2015-01-11,UA,ORD,TPA,14:19,0.4770120872619347,1,none,-9.0,,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-11_EV5901,2015-01-11,EV,DEN,FSD,19:44,0.4768351847815337,1,late_aircraft,28.0,,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-10_EV3930,2015-01-10,EV,ORD,CLE,20:35,0.47677317918634216,1,carrier,7.0,257.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_UA734,2015-01-11,UA,ORD,PIT,13:12,0.47666775404887984,0,none,-15.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_WN4256,2015-01-11,WN,DEN,LAS,21:15,0.4764645921855893,0,none,32.0,,0.0,0.07,0.0,9.7,26,0.23706673564407657
2015-01-10_F91067,2015-01-10,F9,ORD,DEN,13:55,0.4762710166753907,0,none,17.0,235.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_OO6190,2015-01-11,OO,DEN,PSC,19:42,0.47602358826644486,0,carrier,18.0,,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_EV4150,2015-01-11,EV,ORD,STL,17:55,0.47602002266385174,1,late_aircraft,1.0,59.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_NK223,2015-01-10,NK,ORD,RSW,17:21,0.4760147728357374,1,carrier,4.0,,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-11_OO5236,2015-01-11,OO,ORD,PIA,16:56,0.4759790704067395,0,nas,-3.0,204.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_WN397,2015-01-11,WN,DEN,FLL,11:35,0.4756371514928692,0,none,25.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-10_EV4756,2015-01-10,EV,ORD,GRB,13:10,0.4754821379158278,0,none,17.0,,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-10_UA1132,2015-01-10,UA,DEN,LAX,17:47,0.47535689493570193,1,carrier,34.0,68.0,0.0,0.0,0.0,14.4,25,0.20382824624935333
2015-01-11_UA1436,2015-01-11,UA,DEN,PDX,19:08,0.4752232939640214,1,none,9.0,,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-10_OO5589,2015-01-10,OO,ORD,STL,12:56,0.47478363527498646,1,late_aircraft,0.0,,0.0,0.0,0.0,36.0,40,0.2473269555430501
2015-01-11_WN2207,2015-01-11,WN,DEN,LAS,13:55,0.4745397150208935,1,weather,33.0,,0.0,0.07,0.0,6.1,25,0.20382824624935333
2015-01-11_EV5954,2015-01-11,EV,ORD,CID,15:27,0.47452796817546483,0,none,-16.0,142.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_AA2315,2015-01-11,AA,ORD,DFW,09:54,0.4743054750918647,0,none,38.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_WN4457,2015-01-11,WN,DEN,MDW,11:55,0.47428504298357127,0,none,25.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-10_EV6132,2015-01-10,EV,ORD,BHM,15:20,0.47399318099783294,0,none,-15.0,155.0,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-10_UA734,2015-01-10,UA,ORD,PIT,13:12,0.4739504559334088,0,none,-6.0,,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_OO5298,2015-01-11,OO,ORD,MKE,15:43,0.47382923924954823,0,none,-20.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA1498,2015-01-11,UA,DEN,IAH,19:45,0.4738078072432302,1,late_aircraft,12.0,,0.0,0.0,0.0,6.1,61,0.9094671495085359
2015-01-11_AA1570,2015-01-11,AA,ORD,LAS,15:55,0.4737961914347135,0,none,-2.0,167.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA1691,2015-01-11,UA,DEN,GEG,18:55,0.47355692891919227,0,none,8.0,,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_WN1181,2015-01-11,WN,DEN,SMF,12:05,0.4735495891829994,0,none,20.0,,0.0,0.0,0.0,7.6,45,0.5565183652353854
2015-01-11_EV5923,2015-01-11,EV,DEN,ISN,22:05,0.4735317562127529,0,none,67.0,192.0,0.0,0.07,0.0,17.6,9,0.031427832384893946
2015-01-10_AA1401,2015-01-10,AA,ORD,MIA,16:30,0.47343380449648176,0,none,-21.0,208.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_AA1221,2015-01-11,AA,ORD,MCO,15:02,0.47328157701091345,0,none,0.0,226.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA598,2015-01-11,UA,DEN,ORD,17:08,0.47292402068808137,1,carrier,22.0,,0.0,0.0,0.0,5.4,35,0.37558199689601657
2015-01-11_UA533,2015-01-11,UA,ORD,SNA,09:45,0.472784806042627,0,none,11.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-10_AA985,2015-01-10,AA,ORD,MIA,14:50,0.4726204670560772,1,late_aircraft,36.0,,0.0,0.0,0.0,36.7,23,0.027762145938848248
2015-01-11_AA1657,2015-01-11,AA,ORD,LAX,11:30,0.47260840663069553,0,none,8.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-10_EV5942,2015-01-10,EV,DEN,MTJ,15:10,0.47250280094862124,0,none,84.0,183.0,0.0,0.0,0.0,10.8,32,0.36277806518365235
2015-01-10_EV6064,2015-01-10,EV,ORD,MSN,15:05,0.47229810382341003,0,none,-8.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_UA1606,2015-01-11,UA,ORD,LAX,10:10,0.47223402089919814,0,none,-18.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_UA1428,2015-01-11,UA,DEN,SAN,11:17,0.47205010607107317,0,nas,24.0,,0.0,0.0,0.0,12.6,52,0.6835230212105535
2015-01-10_F91260,2015-01-10,F9,ORD,TPA,13:25,0.4719223686847122,0,none,1.0,45.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_OO5396,2015-01-11,OO,ORD,SPI,11:39,0.4715392498238757,1,carrier,-12.0,108.0,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_OO5238,2015-01-11,OO,ORD,ASE,12:05,0.47147591419451296,0,none,10.0,,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-10_OO6229,2015-01-10,OO,ORD,SLC,15:15,0.4713059493759152,0,nas,-5.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_WN1044,2015-01-11,WN,DEN,PIT,18:05,0.4711245570051682,1,carrier,0.0,,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-11_WN416,2015-01-11,WN,DEN,BUR,18:20,0.4710674782903274,1,none,7.0,,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-10_AA2353,2015-01-10,AA,ORD,DFW,20:30,0.47102053512609343,1,none,0.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_OO5579,2015-01-10,OO,ORD,MSP,15:05,0.47063225930105823,1,carrier,-14.0,165.0,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_UA296,2015-01-11,UA,DEN,RNO,18:45,0.4703044913204571,1,none,0.0,,0.0,0.0,0.0,5.8,44,0.539187790998448
